workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other
faster_uniform_ycsb_b,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,4G,316.84,1094837.5,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106794,17538
faster_uniform_ycsb_b,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,4G,316.1,1174237.33,8.3,0,0,0,0,160084,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,101908,16839
faster_uniform_ycsb_b,nobalance_thp_512K,cpu0.weightedinterleave0_2,4G,314.45,1359552.5,8.3,0,0,0,0,203476,16193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1563,0,0,0,0,0,0,0,0,0,0,0,108929,12486
faster_uniform_ycsb_b,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,4G,314.07,1412605.97,8.4,0,0,0,0,136719,12943,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,112992,11221
faster_uniform_ycsb_b,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,4G,313.87,1488916.41,8.3,0,0,0,0,136830,15224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,112283,10592
faster_uniform_ycsb_b,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,4G,315.86,1631291.47,8.3,630689,4537641,0,281678,661500,3474833,630697,0,0,0,39425,0,0,0,0,0,0,0,0,136658,0,0,0,0,0,0,0,0,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166487,106988
faster_uniform_ycsb_b,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.14,1672144.01,4.8,502454,4228333,0,262486,541075,3154631,502459,0,0,0,31401,0,0,0,0,0,0,0,0,136508,0,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165341,95014
faster_uniform_ycsb_b,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,4G,313.8,1707379.92,4.2,141664,3726586,0,231660,186973,3182493,141713,0,0,0,8867,0,0,0,0,0,0,0,0,136506,0,0,0,0,0,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165836,71202
faster_uniform_ycsb_b,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,4G,313.49,1686427.37,8.3,47235,4424862,0,275094,75758,4071863,47327,0,0,0,2958,0,0,0,0,0,0,0,0,136584,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162644,68854
faster_uniform_ycsb_b,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,4G,313.42,1698631.09,8.3,36179,3581247,0,221844,66583,3225795,36268,0,0,0,2316,0,0,0,0,0,0,0,0,136842,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186416,67346
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,4G,316.54,1097948.47,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125065,106872
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.65,1161205.93,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147072,94944
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2,4G,314.2,1367083.69,4.2,0,0,0,0,39382,2002,0,0,0,0,15,0,0,0,0,0,0,0,0,136591,0,0,0,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167571,71155
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,4G,313.82,1431271.58,8.3,0,0,0,0,31271,4129,0,0,0,0,12,0,0,0,0,0,0,0,0,136568,0,0,0,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163677,65888
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,4G,313.55,1502996.38,8.3,0,0,0,0,32481,3913,0,0,0,0,13,0,0,0,0,0,0,0,0,136567,0,0,0,0,0,0,0,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161623,65416
faster_uniform_ycsb_c,autonuma_tiering,cpu0.weightedinterleave0_2.13,4G,321.87,1538577.31,8.3,2636687,5224285,0,5165876,4571968,36859,2636688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284291,3594771
faster_uniform_ycsb_c,autonuma_tiering,cpu0.weightedinterleave0_2.12,4G,320.7,1567095.49,5.6,2460379,4973099,0,4908346,4383890,33506,2460379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283619,3410019
faster_uniform_ycsb_c,autonuma_tiering,cpu0.weightedinterleave0_2,4G,319.11,1788629.19,5.3,1244463,3546002,0,3502558,2313504,19683,1244463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423511,2168408
faster_uniform_ycsb_c,autonuma_tiering,cpu0.weightedinterleave0_2.43,4G,318.56,1654118.12,8.3,2038630,4104399,0,4048191,4059182,41074,2038630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3366012,2994232
faster_uniform_ycsb_c,autonuma_tiering,cpu0.weightedinterleave0_2.21,4G,318.39,1648479.54,7.6,2152355,4224485,0,4152254,4297497,46339,2152356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491140,3118179
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2.13,4G,320.89,1203488.63,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639270,1636274
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2.12,4G,320.17,1285262.09,5.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821426,1454405
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2,4G,318.79,1492903.51,5.2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184173,1090916
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2.43,4G,318.12,1591864.53,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292589,986227
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2.21,4G,317.94,1660466.35,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284578,986989
faster_uniform_ycsb_c,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,4G,314.87,2224087.02,8.3,509308,7590370,14823,15347,512613,6546708,509333,994,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12768,0,0,0,0,0,0,0,0,91633,8176
faster_uniform_ycsb_c,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,4G,314.04,2287266.45,4.6,421560,4191037,8184,8595,426202,3263662,421662,823,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6354,0,0,0,0,0,0,0,0,87321,7190
faster_uniform_ycsb_c,autonuma_tiering_thp,cpu0.weightedinterleave0_2,4G,312.67,2286406.95,4.0,64775,3730158,7284,7717,69335,3365567,64837,126,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6553,0,0,0,0,0,0,0,0,91396,5517
faster_uniform_ycsb_c,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,4G,312.95,2219270.18,8.3,40063,5183505,10123,10375,44718,4695305,40120,78,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9152,0,0,0,0,0,0,0,0,101228,5081
faster_uniform_ycsb_c,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,4G,312.95,2031214.03,8.3,15476,4604831,8993,9192,21724,4125965,15510,30,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,0,0,0,0,0,0,0,0,98071,4422
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2.13,4G,315.91,1396189.64,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91088,8186
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2.12,4G,315.09,1494393.22,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87076,7198
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2,4G,313.32,1752473.82,4.0,0,0,0,0,3583,8545,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94379,5529
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2.43,4G,313.32,1784685.87,8.3,0,0,0,0,3784,9464,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92590,5019
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2.21,4G,313.09,1875267.16,8.3,0,0,0,0,3922,9490,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93187,4381
faster_uniform_ycsb_c,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,4G,316.03,1844240.97,8.4,616555,4723464,0,37112,764213,3649852,616589,0,0,0,0,0,0,4816,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,104455,17795
faster_uniform_ycsb_c,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,4G,315.17,1867257.07,8.3,464948,4027343,0,31555,695677,3063780,464966,0,0,0,0,0,0,3633,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1769,0,0,0,0,0,0,0,0,0,0,0,103324,15893
faster_uniform_ycsb_c,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,4G,313.92,1894850.6,8.3,87190,3673539,0,29154,321294,3354638,87293,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,101844,12112
faster_uniform_ycsb_c,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,4G,313.66,1892718.1,8.3,70668,4881969,0,38212,218182,4417618,70668,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,124190,11460
faster_uniform_ycsb_c,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,4G,313.76,1908780.68,8.3,72924,3912364,0,30602,224124,3453740,72934,0,0,0,0,0,0,570,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,107644,10757
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,4G,316.95,1197693.14,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99250,17629
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,4G,316.17,1283684.01,4.8,0,0,0,0,158154,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,107050,16811
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2,4G,314.55,1491070.02,4.3,0,0,0,0,201026,16753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,112539,12471
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,4G,314.18,1555977.0,8.3,0,0,0,0,131235,12868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17090,0,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,0,0,0,0,111600,11235
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,4G,313.93,1632839.59,8.3,0,0,0,0,133009,13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,108903,10550
faster_uniform_ycsb_c,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,4G,315.83,1849452.67,8.3,629638,4318147,0,266958,659787,3313970,629638,0,0,0,39360,0,0,0,0,0,0,0,0,136549,0,0,0,0,0,0,0,0,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156529,106883
faster_uniform_ycsb_c,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.14,1896288.2,4.8,487536,4156171,0,258052,516506,3068159,487548,0,0,0,30479,0,0,0,0,0,0,0,0,136755,0,0,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186242,94964
faster_uniform_ycsb_c,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,4G,313.76,1951474.7,4.2,139349,3852871,0,239554,182495,3311211,139404,0,0,0,8711,0,0,0,0,0,0,0,0,136472,0,0,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161232,71166
faster_uniform_ycsb_c,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,4G,313.48,1919253.99,8.3,47318,4415619,0,274522,79231,4087251,47318,0,0,0,2985,0,0,0,0,0,0,0,0,136549,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156450,68545
faster_uniform_ycsb_c,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,4G,313.42,1921133.72,8.3,32636,3525547,0,219078,61714,3192889,32636,0,0,0,2051,0,0,0,0,0,0,0,0,136726,0,0,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184757,67240
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,4G,316.62,1203683.6,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132253,106896
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,4G,315.77,1284740.08,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137900,94934
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2,4G,314.27,1501189.68,4.3,0,0,0,0,43517,2949,0,0,0,0,45,0,0,0,0,0,0,0,0,136448,0,0,0,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155091,71127
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,4G,313.82,1582247.51,8.3,0,0,0,0,31222,4730,0,0,0,0,34,0,0,0,0,0,0,0,0,136645,0,0,0,0,0,0,0,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173572,66057
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,4G,313.55,1654655.78,8.3,0,0,0,0,31200,4177,0,0,0,0,15,0,0,0,0,0,0,0,0,136682,0,0,0,0,0,0,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174138,65390
faster_uniform_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2.13,4G,322.02,1749972.99,8.3,1260516,4819476,0,4703454,1829933,9912,1260517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901981,2191755
faster_uniform_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2.12,4G,320.56,1773122.28,5.6,550252,4438573,0,4374868,550916,44,550252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360753,1457415
faster_uniform_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2,4G,318.98,1733744.46,5.3,187298,3509424,0,3395669,187298,0,187298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359784,1092362
faster_uniform_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2.43,4G,318.72,1832115.17,8.3,770543,3862837,0,3692858,1505608,8657,770543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093035,1691084
faster_uniform_ycsb_f,autonuma_tiering,cpu0.weightedinterleave0_2.21,4G,318.37,1831182.63,8.3,774158,3740445,0,3572523,1528411,8805,774158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103759,1695650
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2.13,4G,321.14,1301958.74,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641311,1636277
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2.12,4G,320.51,1368064.22,5.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822631,1454376
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2,4G,319.0,1526664.22,5.2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178789,1090919
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2.43,4G,318.33,1605537.42,8.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285980,986188
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2.21,4G,318.21,1623204.01,8.3,0,0,0,0,2357,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287618,984188
faster_uniform_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,4G,315.13,2045609.13,8.3,508313,5533670,10806,11336,512046,4368138,508313,992,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8513,0,0,0,0,0,0,0,0,98163,8190
faster_uniform_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,4G,314.25,2091194.1,4.5,427764,3994936,7801,8212,433816,2989837,427815,835,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5821,0,0,0,0,0,0,0,0,92269,7192
faster_uniform_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2,4G,312.91,2097753.65,4.0,69889,4242671,8285,8720,74576,3811087,69957,136,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7425,0,0,0,0,0,0,0,0,91909,5523
faster_uniform_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,4G,313.18,2040264.77,8.3,38497,5254175,10261,10528,42897,4764936,38587,75,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288,0,0,0,0,0,0,0,0,93462,5088
faster_uniform_ycsb_f,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,4G,313.22,1959019.25,8.3,15985,4578722,8942,9142,20284,4062989,16021,31,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7917,0,0,0,0,0,0,0,0,101768,4431
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2.13,4G,316.18,1560781.24,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95262,8194
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2.12,4G,315.3,1662996.03,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84039,7191
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2,4G,313.59,1843779.59,4.0,0,0,0,0,3246,9481,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87577,5508
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2.43,4G,313.61,1861715.57,8.3,0,0,0,0,4365,9474,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91629,5030
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2.21,4G,313.28,1886948.64,8.3,0,0,0,0,4536,9482,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97005,4402
faster_uniform_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,4G,316.17,1606222.63,8.3,619346,5160325,0,40522,767811,4011373,619382,0,0,0,0,0,0,4837,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,0,0,0,112190,17818
faster_uniform_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,4G,315.31,1636589.77,8.3,461134,4648166,0,36303,689102,3540965,461175,0,0,0,0,0,0,3604,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,100872,15788
faster_uniform_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,4G,314.11,1671244.98,4.4,89822,3840183,0,30191,326702,3556177,89924,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,17090,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,120420,11933
faster_uniform_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,4G,314.04,1677054.87,8.3,81142,4920247,0,38512,230324,4426323,81157,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,110330,11512
faster_uniform_ycsb_f,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,4G,314.09,1702616.52,8.3,68828,3712219,0,29045,218166,3269874,68839,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,106849,10782
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,4G,317.15,1310341.53,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98075,17613
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,4G,316.38,1378140.01,4.8,0,0,0,0,157402,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,110472,17390
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2,4G,314.76,1541145.94,4.3,0,0,0,0,193342,16487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,111334,11974
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,4G,314.52,1582067.74,8.3,0,0,0,0,137111,13877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,103143,11182
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,4G,314.09,1633866.13,8.3,0,0,0,0,135017,12922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17086,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,106203,10535
