workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged
cc-web,nobalance,cpu0.weightedinterleave0_2.21,10G,0.80876,12364.61,11.8,0,0,0,0,243110,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12431156,8376247,1185943,0,0,0,0,0
cc-web,autonuma_tiering_thp,cpu0.firsttouch0_2,10G,0.6636,15069.32,9.6,139293,7407739,14465,15224,389732,6341136,139293,269,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12360,0,0,0,0,0,0,0,0,1553241,2760005,20664,120629,0,20664,120629,0
cc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,10G,0.86134,11609.82,11.5,729188,7746448,15126,16621,756715,6287454,729201,1421,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12279,0,0,0,0,0,0,0,0,1099356,3101620,15043,0,0,15043,0,0
cc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,10G,0.94903,10537.07,11.4,66473,8814772,17213,18430,101291,8097591,66483,127,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15814,0,0,0,0,0,0,0,0,1468288,2763563,20097,0,0,20097,0,0
cc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2,10G,0.83721,11944.43,10.9,30103,7293569,14242,15113,50349,6575947,30103,56,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843,0,0,0,0,0,0,0,0,1496058,2691943,10126,0,0,10126,0,0
cc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,10G,0.80072,12488.76,10.7,31530,6944664,13559,14170,63444,6204244,31535,59,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117,0,0,0,0,0,0,0,0,1506408,2692527,20300,0,0,20300,0,0
cc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,10G,0.72184,13853.49,10.4,36576,4862299,9495,9705,1473340,4272298,36578,70,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8339,0,0,0,0,0,0,0,0,2295239,3291644,1414040,0,0,1414040,0,0
cc-web,nobalance_thp,cpu0.firsttouch0_2,10G,0.68003,14705.23,9.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528645,2640410,0,0,0,0,0,0
cc-web,nobalance_thp,cpu0.weightedinterleave0_2.13,10G,1.0276,9731.41,11.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108990,3085424,0,0,0,0,0,0
cc-web,nobalance_thp,cpu0.weightedinterleave0_2.12,10G,0.95394,10482.84,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453415,2742298,0,0,0,0,0,0
cc-web,nobalance_thp,cpu0.weightedinterleave0_2,10G,0.83882,11921.51,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476800,2702146,0,0,0,0,0,0
cc-web,nobalance_thp,cpu0.weightedinterleave0_2.43,10G,0.79939,12509.54,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480167,2691981,0,0,0,0,0,0
cc-web,nobalance_thp,cpu0.weightedinterleave0_2.21,10G,0.72777,13740.6,10.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479287,2697376,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,10G,0.75577,13231.54,15.3,76787,7316186,0,50419,162225,6031568,76787,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,1597897,2693859,39878,0,0,39878,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,10G,0.93099,10741.25,15.3,715992,7683911,0,55425,792379,5926727,715992,0,0,0,0,0,0,5590,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,1136915,3170623,37141,0,0,37141,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,10G,1.03884,9626.12,15.3,55441,9037834,0,66440,133645,8022670,55456,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,130910,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,1857669,2824690,39616,0,0,39616,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,10G,0.73847,13541.51,15.3,1228692,4326669,0,28860,2624344,392807,1228692,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,1650792,3967933,1364389,0,0,1364389,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,10G,0.86028,11624.12,15.3,55368,6596073,0,45255,130744,5472760,55369,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,130370,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,1565384,2763095,35697,0,0,35697,0,0
cc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,10G,0.78604,12722.0,15.3,74815,5641921,0,36882,176563,4392727,74816,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,1521567,2785610,57661,0,0,57661,0,0
cc-web,nobalance_thp_512K,cpu0.firsttouch0_2,10G,0.78411,12753.31,15.3,0,0,0,5,27049,701,5,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,130328,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1557089,2690224,0,0,0,0,0,0
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,10G,1.12577,8882.81,15.3,0,0,0,78,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141389,3133180,0,0,0,0,0,0
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,10G,1.05639,9466.2,15.3,0,0,0,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458105,2804834,0,0,0,0,0,0
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,10G,0.92437,10818.18,15.3,0,0,0,0,17116,703,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1484437,2774647,0,0,0,0,0,0
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,10G,0.87001,11494.12,15.3,0,0,0,1,128,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488316,2765086,0,0,0,0,0,0
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,10G,0.81079,12333.65,15.3,0,0,0,80,16588,701,74,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,130327,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1507205,2744072,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,10G,0.76044,13150.28,9.6,47786,6713292,0,337221,47788,0,47788,0,0,0,2986,0,0,0,0,0,0,0,0,1045438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336547,2799719,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,10G,0.933,10718.11,11.4,696278,10599735,0,600903,696313,0,696313,0,0,0,43518,0,0,0,0,0,0,0,0,1045454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387560,3793104,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,10G,1.04625,9557.95,11.2,27024,8923714,0,502044,27035,0,27035,0,0,0,1687,0,0,0,0,0,0,0,0,1045858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785072,3368993,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,10G,0.91645,10911.67,10.8,22404,7967357,0,428929,22404,0,22404,0,0,0,1399,0,0,0,0,0,0,0,0,1045510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930779,3212718,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,10G,0.86074,11617.91,10.5,37487,6614481,0,338094,37487,0,37487,0,0,0,2342,0,0,0,0,0,0,0,0,1045458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981481,3156954,0,0,0,0,0,0
cc-web,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,10G,0.79225,12622.28,10.6,37048,5661456,0,271438,37049,0,37049,0,0,0,2315,0,0,0,0,0,0,0,0,1045420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036270,3096105,0,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.firsttouch0_2,10G,0.73332,13636.61,3.9,0,0,0,1,15300,701,0,0,0,0,267,0,0,0,0,0,0,0,0,1045737,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971552,2145319,1198825,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,10G,1.12325,8902.74,15.3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349430,3793052,0,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,10G,1.05397,9487.94,15.3,0,0,0,0,8141,640,0,0,0,0,193,0,0,0,0,0,0,0,0,1045575,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765174,3372039,0,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2,10G,0.92193,10846.81,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899552,3224331,0,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,10G,0.86825,11517.42,15.3,0,0,0,3,12671,701,0,0,0,0,135,0,0,0,0,0,0,0,0,1045716,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956819,3162885,0,0,0,0,0,0
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,10G,0.8034,12447.1,15.3,0,0,0,241,12059,702,0,0,0,0,174,0,0,0,0,0,0,0,0,1047044,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078771,3095155,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.firsttouch0_2,10G,56.763,176.17,13.5,68241,14366713,0,13385626,283238,2228,68241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711373,6669782,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.weightedinterleave0_2.13,10G,88.99769,112.36,14.6,525222,18247770,0,17506127,525240,0,525240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191435,7725120,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.weightedinterleave0_2.12,10G,99.38708,100.62,14.7,45006,19019215,0,18516190,236947,826,45018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113021,7289677,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.weightedinterleave0_2,10G,77.92182,128.33,14.4,27852,16073542,0,16073542,281426,1527,27852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283792,7074664,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.weightedinterleave0_2.43,10G,78.1464,127.96,14.3,35648,15882465,0,15758869,268865,836,35648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330674,7036787,0,0,0,0,0,0
pr-urand,autonuma_tiering,cpu0.weightedinterleave0_2.21,10G,74.63885,133.98,14.2,46935,15312194,0,14655395,264059,1527,46940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423259,6968066,0,0,0,0,0,0
pr-urand,nobalance,cpu0.firsttouch0_2,10G,36.34779,275.12,4.4,0,0,0,2,220701,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5047852,5244756,1262640,0,0,0,0,0
pr-urand,nobalance,cpu0.weightedinterleave0_2.13,10G,87.85578,113.82,14.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663555,7677490,0,0,0,0,0,0
pr-urand,nobalance,cpu0.weightedinterleave0_2.12,10G,83.92354,119.16,10.9,0,0,0,2,198015,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144295,7196632,0,0,0,0,0,0
pr-urand,nobalance,cpu0.weightedinterleave0_2,10G,66.89641,149.48,14.4,0,0,0,2,253224,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3811599,7450701,498082,0,0,0,0,0
pr-urand,nobalance,cpu0.weightedinterleave0_2.43,10G,67.35476,148.47,2.8,0,0,0,1,207836,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350605,6972619,12183,0,0,0,0,0
pr-urand,nobalance,cpu0.weightedinterleave0_2.21,10G,59.02443,169.42,14.2,0,0,0,2,223107,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439206,6872134,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp,cpu0.firsttouch0_2,10G,29.30154,341.28,12.3,7190,8621587,16839,16514,47350,1553264,7190,14,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032,0,0,0,0,0,0,0,0,1427277,3133691,20530,2608,0,20530,2608,0
pr-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,10G,80.2319,124.64,14.2,552727,15912523,31076,31768,570333,614187,552742,1078,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,0,0,0,1235749,3373533,9575,0,0,9575,0,0
pr-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,10G,80.60451,124.06,14.1,11603,16289178,31812,32418,35393,1259305,11604,21,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,1467474,3123757,10036,0,0,10036,0,0
pr-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2,10G,66.84516,149.6,13.6,12683,13479095,26325,25865,46428,945229,12693,24,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,1456339,3134173,20668,0,0,20668,0,0
pr-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,10G,61.08296,163.71,13.4,10110,13136932,25657,25682,43867,822144,10121,19,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,1455824,3132802,21337,0,0,21337,0,0
pr-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,10G,51.10488,195.68,13.1,5827,13051434,25490,25966,40702,1216488,5832,11,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,0,1445597,3132329,20638,0,0,20638,0,0
pr-urand,nobalance_thp,cpu0.firsttouch0_2,10G,28.22877,354.25,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398183,3127316,0,0,0,0,0,0
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2.13,10G,86.19328,116.02,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226384,3363867,0,0,0,0,0,0
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2.12,10G,78.39448,127.56,14.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446884,3137225,0,0,0,0,0,0
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2,10G,63.16672,158.31,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427525,3136294,0,0,0,0,0,0
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2.43,10G,58.44429,171.1,13.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427057,3129585,0,0,0,0,0,0
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2.21,10G,49.84431,200.62,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414266,3133896,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,10G,35.41114,282.4,18.0,27661,8632704,0,67476,2994957,664470,27662,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,3171324,4325631,2929335,0,0,2929335,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,10G,83.30664,120.04,18.0,488305,16296150,0,122135,543589,761330,488307,0,0,0,0,0,0,3815,0,0,0,0,0,0,0,0,45049,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,1234049,3411816,25075,0,0,25075,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,10G,82.95746,120.54,18.0,29158,16026648,0,126141,90403,1148436,29171,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,1463959,3188431,30267,0,0,30267,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,10G,68.17916,146.67,18.0,36326,14954550,0,113719,109133,1274430,36338,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,45048,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,1448430,3197254,38199,0,0,38199,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,10G,63.05505,158.59,18.0,32607,12856475,0,100744,93070,1191990,32617,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,1440907,3186718,29858,0,0,29858,0,0
pr-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,10G,54.77227,182.57,18.0,22640,12769490,0,99283,68348,1439566,22647,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,1428829,3175286,20257,0,0,20257,0,0
pr-urand,nobalance_thp_512K,cpu0.firsttouch0_2,10G,34.89746,286.55,18.0,0,0,0,23,74,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382118,3184544,0,0,0,0,0,0
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,10G,87.79614,113.9,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232438,3385765,0,0,0,0,0,0
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,10G,82.22996,121.61,18.0,0,0,0,6,29241,829,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,45103,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,1467208,3192734,0,0,0,0,0,0
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,10G,69.10796,144.7,18.0,0,0,0,30,33150,830,13,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,45048,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,1419278,3190040,0,0,0,0,0,0
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,10G,59.59357,167.8,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401908,3189611,0,0,0,0,0,0
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,10G,51.98253,192.37,18.0,0,0,0,0,87,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395718,3187489,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,10G,35.19404,284.14,12.3,2,16604674,0,1037811,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,360718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549766,3329849,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,10G,81.98096,121.98,14.0,510353,16020910,0,968371,510353,0,510353,0,0,0,31895,0,0,0,0,0,0,0,0,360991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335633,3622551,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,10G,80.20974,124.67,13.9,6530,17857997,0,1055736,20724,701,6544,0,0,0,432,0,0,0,0,0,0,0,0,361017,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546216,3378480,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,10G,65.52786,152.61,13.4,6,16346213,0,1020236,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,360889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541979,3364273,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,10G,79.06084,126.48,13.2,41477,17106351,0,1021930,41504,0,41504,0,0,0,2593,0,0,0,0,0,0,0,0,360988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555834,3369105,0,0,0,0,0,0
pr-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,10G,52.08308,192.0,13.0,1,12214082,0,738029,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,360823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538176,3355250,0,0,0,0,0,0
pr-urand,nobalance_thp_64K,cpu0.firsttouch0_2,10G,35.02342,285.52,18.0,0,0,0,0,30143,708,0,0,0,0,527,0,0,0,0,0,0,0,0,360774,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535028,3340409,0,0,0,0,0,0
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,10G,87.8615,113.82,14.0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319596,3622574,0,0,0,0,0,0
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,10G,80.51301,124.2,18.0,0,0,0,0,20440,1411,0,0,0,0,230,0,0,0,0,0,0,0,0,361051,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535592,3385859,0,0,0,0,0,0
